asset_id,market_id,acquisition_date,equipment_class,oec
1997,3,1/1/2016,Aerial,12805
1998,2,1/1/2016,Aerial,12805
2072,5,1/1/2016,Aerial,12805
3886,4,1/1/2016,Aerial,12805
3898,3,1/1/2016,Aerial,12805
2000,9,1/1/2016,Aerial,12805
2001,2,1/1/2016,Aerial,12805
2078,2,1/1/2016,Aerial,12805
1999,9,1/1/2016,Aerial,12805
3891,9,1/1/2016,Aerial,12805
2079,5,1/1/2016,Aerial,12805
7350,7672,2/1/2017,Dirt,12758
7240,9,2/1/2017,Dirt,12758
7238,10744,2/1/2017,Dirt,12758
7330,7670,2/1/2017,Dirt,12758
7237,9,2/1/2017,Dirt,12758
7236,9,2/1/2017,Dirt,12758
7241,9,2/1/2017,Dirt,12758
7329,7669,2/1/2017,Dirt,12758
7239,5,2/1/2017,Dirt,12758
7332,1,2/1/2017,Dirt,12758
18954,6,12/1/2017,Aerial,12746
688,1,1/1/2016,Dirt,12744
2250,1,1/1/2016,Dirt,12549
8175,8606,3/1/2017,Dirt,12527
8167,3,3/1/2017,Dirt,12527
8176,9,3/1/2017,Dirt,12527
8125,6877,3/1/2017,Dirt,12527
8177,9,3/1/2017,Dirt,12527
8168,3,3/1/2017,Dirt,12527
6183,2,1/1/2016,Aerial,12471
6188,1,1/1/2016,Aerial,12471
6187,1,1/1/2016,Aerial,12471
6181,1,1/1/2016,Aerial,12471
6007,1,1/1/2016,Aerial,12471
6006,2,1/1/2016,Aerial,12471
6498,1,1/1/2016,Aerial,12471
6497,1,1/1/2016,Aerial,12471
6499,1,1/1/2016,Aerial,12471
551,7669,1/1/2016,Aerial,12471
6186,2,1/1/2016,Aerial,12471
6005,1,1/1/2016,Aerial,12471
6184,7669,1/1/2016,Aerial,12471
6182,2,1/1/2016,Aerial,12471
6004,2,1/1/2016,Aerial,12471
6500,1,1/1/2016,Aerial,12471
6185,2,1/1/2016,Aerial,12471
1244,7669,1/1/2016,Dirt,12415
4032,7670,1/1/2016,Dirt,12240
4030,6877,1/1/2016,Dirt,12240
4031,10744,1/1/2016,Dirt,12240
3161,5,1/1/2016,Aerial,12009
3157,5,1/1/2016,Aerial,12009
3163,3,1/1/2016,Aerial,12009
3164,3,1/1/2016,Aerial,12009
3158,3,1/1/2016,Aerial,12009
3159,5,1/1/2016,Aerial,12009
3162,9,1/1/2016,Aerial,12009
3160,3,1/1/2016,Aerial,12009
3198,6,1/1/2016,Aerial,12009
3287,6877,1/1/2016,Aerial,12009
3285,6,1/1/2016,Aerial,12009
2581,6,1/1/2016,Aerial,12009
2575,6,1/1/2016,Aerial,12009
2579,6877,1/1/2016,Aerial,12009
2574,6,1/1/2016,Aerial,12009
1894,1,1/1/2016,Aerial,12009
2576,6,1/1/2016,Aerial,12009
3284,6,1/1/2016,Aerial,12009
2578,6877,1/1/2016,Aerial,12009
1251,9,1/1/2016,Dirt,11984
744,9,1/1/2016,Dirt,11984
6220,9,1/1/2016,Aerial,11952
6197,9,1/1/2016,Aerial,11952
6218,5,1/1/2016,Aerial,11952
6198,7329,1/1/2016,Aerial,11952
6222,9,1/1/2016,Aerial,11952
6219,5,1/1/2016,Aerial,11952
6221,5,1/1/2016,Aerial,11952
6223,9,1/1/2016,Aerial,11952
5874,9,1/1/2016,Aerial,11952
6217,9,1/1/2016,Aerial,11952
4656,2,1/1/2016,Dirt,11880
4676,9,1/1/2016,Aerial,11693
4674,5,1/1/2016,Aerial,11693
4675,9,1/1/2016,Aerial,11693
4677,5,1/1/2016,Aerial,11693
9171,7670,5/1/2017,Dirt,11484
9178,9,5/1/2017,Dirt,11484
9181,9,5/1/2017,Dirt,11484
9179,9,5/1/2017,Dirt,11484
9177,9,5/1/2017,Dirt,11484
16654,10744,10/1/2017,Dirt,11483
16652,6,10/1/2017,Dirt,11483
3286,6,1/1/2016,Aerial,11330
3288,9,1/1/2016,Aerial,11330
672,3,1/1/2016,Aerial,11088
18114,9,12/1/2017,Dirt,11016
18259,9,12/1/2017,Dirt,11016
18101,9,12/1/2017,Dirt,11016
18111,9,12/1/2017,Dirt,11016
18192,9,12/1/2017,Dirt,11016
18257,9,12/1/2017,Dirt,11016
18107,9,12/1/2017,Dirt,11016
18258,8606,12/1/2017,Dirt,11016
17760,9,12/1/2017,Dirt,10800
17889,9,12/1/2017,Dirt,10800
16106,9,10/1/2017,Dirt,10800
17759,9,12/1/2017,Dirt,10800
16102,9,10/1/2017,Dirt,10800
15990,8606,10/1/2017,Dirt,10800
15988,8606,10/1/2017,Dirt,10800
17439,8606,11/1/2017,Dirt,10800
15987,9,10/1/2017,Dirt,10800
17887,9,12/1/2017,Dirt,10800
15992,9,10/1/2017,Dirt,10800
17758,9,12/1/2017,Dirt,10800
17757,9,12/1/2017,Dirt,10800
17440,9,11/1/2017,Dirt,10800
17890,9,12/1/2017,Dirt,10800
17888,9,12/1/2017,Dirt,10800
17438,9,11/1/2017,Dirt,10800
6097,9,1/1/2016,Dirt,10800
16176,9,10/1/2017,Dirt,10800
15991,9,10/1/2017,Dirt,10800
17217,9,11/1/2017,Dirt,10800
6096,9,1/1/2016,Dirt,10800
1264,5,1/1/2016,Aerial,10561
16594,2,11/1/2017,Dirt,10510
1332,1,1/1/2016,Dirt,10378
1189,9,1/1/2016,Aerial,10222
1182,3,1/1/2016,Aerial,10222
6953,4,1/1/2017,Aerial,10112
7464,5,2/1/2017,Aerial,10112
6950,4,1/1/2017,Aerial,10112
6955,4,1/1/2017,Aerial,10112
7463,5,2/1/2017,Aerial,10112
6956,4,1/1/2017,Aerial,10112
7465,5,2/1/2017,Aerial,10112
6948,4,1/1/2017,Aerial,10112
6957,4,1/1/2017,Aerial,10112
6949,4,1/1/2017,Aerial,10112
6954,4,1/1/2017,Aerial,10112
7462,5,2/1/2017,Aerial,10112
6951,4,1/1/2017,Aerial,10112
7467,5,2/1/2017,Aerial,10112
7466,5,2/1/2017,Aerial,10112
6952,4,1/1/2017,Aerial,10112
7461,5,2/1/2017,Aerial,10112
7460,5,2/1/2017,Aerial,10112
7961,7329,3/1/2017,Aerial,10112
7960,6877,3/1/2017,Aerial,10112
8235,6877,3/1/2017,Aerial,10112
9232,9,5/1/2017,Aerial,10112
7968,6,3/1/2017,Aerial,10112
9224,9,5/1/2017,Aerial,10112
8236,6,3/1/2017,Aerial,10112
8333,2,3/1/2017,Aerial,10112
8332,1,3/1/2017,Aerial,10112
9231,9,5/1/2017,Aerial,10112
8653,6,3/1/2017,Aerial,10112
7959,6,3/1/2017,Aerial,10112
8234,3,3/1/2017,Aerial,10112
8334,2,3/1/2017,Aerial,10112
8238,3,3/1/2017,Aerial,10112
8336,2,3/1/2017,Aerial,10112
9226,9,5/1/2017,Aerial,10112
8229,6877,3/1/2017,Aerial,10112
8233,6,3/1/2017,Aerial,10112
8335,1,3/1/2017,Aerial,10112
8645,4,3/1/2017,Aerial,10112
8451,1,3/1/2017,Aerial,10112
7963,6877,3/1/2017,Aerial,10112
8454,1,3/1/2017,Aerial,10112
8452,7669,3/1/2017,Aerial,10112
9230,9,5/1/2017,Aerial,10112
8231,6877,3/1/2017,Aerial,10112
7966,6877,3/1/2017,Aerial,10112
8230,6,3/1/2017,Aerial,10112
9229,5,5/1/2017,Aerial,10112
8453,1,3/1/2017,Aerial,10112
8237,6877,3/1/2017,Aerial,10112
8232,6,3/1/2017,Aerial,10112
7964,8633,3/1/2017,Aerial,10112
7962,6,3/1/2017,Aerial,10112
8455,1,3/1/2017,Aerial,10112
7965,8,3/1/2017,Aerial,10112
16290,6,10/1/2017,Aerial,9676
16289,6,10/1/2017,Aerial,9676
16287,6,10/1/2017,Aerial,9676
685,7672,1/1/2016,Aerial,9631
712,2,1/1/2016,Aerial,9631
691,1,1/1/2016,Aerial,9631
6002,2,1/1/2016,Aerial,9631
646,1,1/1/2016,Aerial,9631
684,2,1/1/2016,Aerial,9631
6003,2,1/1/2016,Aerial,9631
703,1,1/1/2016,Aerial,9631
9607,9,5/1/2017,Aerial,9618
9608,6,5/1/2017,Aerial,9618
9605,6,5/1/2017,Aerial,9618
9606,9,5/1/2017,Aerial,9618
9609,6877,5/1/2017,Aerial,9618
1303,10525,1/1/2016,Dirt,9540
1487,1,1/1/2016,Dirt,9540
1552,10525,1/1/2016,Dirt,9540
1486,10525,1/1/2016,Dirt,9540
1278,1,1/1/2016,Aerial,9452
1287,1,1/1/2016,Aerial,9452
16428,2,10/1/2017,Dirt,9413
16394,9,10/1/2017,Dirt,9413
16392,9,10/1/2017,Dirt,9413
16393,9,10/1/2017,Dirt,9413
5450,1,1/1/2016,Aerial,9274
5453,2,1/1/2016,Aerial,9274
2571,5,1/1/2016,Aerial,9274
2567,6877,1/1/2016,Aerial,9274
2564,5,1/1/2016,Aerial,9274
1680,3,1/1/2016,Aerial,9274
2569,3,1/1/2016,Aerial,9274
5451,1,1/1/2016,Aerial,9274
1889,2,1/1/2016,Aerial,9274
1890,7669,1/1/2016,Aerial,9274
2570,8,1/1/2016,Aerial,9274
2572,3,1/1/2016,Aerial,9274
2568,6877,1/1/2016,Aerial,9274
1891,1,1/1/2016,Aerial,9274
2565,6877,1/1/2016,Aerial,9274
2573,3,1/1/2016,Aerial,9274
2566,3,1/1/2016,Aerial,9274
3147,5,1/1/2016,Aerial,9274
3150,9,1/1/2016,Aerial,9274
3145,5,1/1/2016,Aerial,9274
3146,5,1/1/2016,Aerial,9274
3154,9,1/1/2016,Aerial,9274
3152,5,1/1/2016,Aerial,9274
3149,5,1/1/2016,Aerial,9274
3151,9,1/1/2016,Aerial,9274
3153,5,1/1/2016,Aerial,9274
3148,5,1/1/2016,Aerial,9274
5693,8,1/1/2016,Aerial,9265
5697,5,1/1/2016,Aerial,9265
5695,8,1/1/2016,Aerial,9265
5694,5,1/1/2016,Aerial,9265
5696,9,1/1/2016,Aerial,9265
1223,3,1/1/2016,Aerial,9258
1221,1,1/1/2016,Aerial,9258
1222,1,1/1/2016,Aerial,9258
1996,3,1/1/2016,Aerial,9169
2018,3,1/1/2016,Aerial,9169
2024,3,1/1/2016,Aerial,9169
2019,3,1/1/2016,Aerial,9169
2021,3,1/1/2016,Aerial,9169
2020,3,1/1/2016,Aerial,9169
1991,3,1/1/2016,Aerial,9169
1994,3,1/1/2016,Aerial,9169
2025,3,1/1/2016,Aerial,9169
1995,3,1/1/2016,Aerial,9169
1988,3,1/1/2016,Aerial,9169
1992,3,1/1/2016,Aerial,9169
1989,3,1/1/2016,Aerial,9169
1993,3,1/1/2016,Aerial,9169
8056,9,3/1/2017,Dirt,9081
8053,9,3/1/2017,Dirt,9081
8054,9,3/1/2017,Dirt,9081
8049,9,3/1/2017,Dirt,9081
8045,9,3/1/2017,Dirt,9081
8052,9,3/1/2017,Dirt,9081
8051,9,3/1/2017,Dirt,9081
8044,9,3/1/2017,Dirt,9081
8046,9,3/1/2017,Dirt,9081
8047,9,3/1/2017,Dirt,9081
7802,9,2/1/2017,Dirt,9080
7805,9,2/1/2017,Dirt,9080
7804,9,2/1/2017,Dirt,9080
7803,9,2/1/2017,Dirt,9080
7806,9,2/1/2017,Dirt,9080
7807,9,2/1/2017,Dirt,9080
7808,9,3/1/2017,Dirt,9080
7809,9,3/1/2017,Dirt,9080
5728,9,1/1/2016,Dirt,9072
5727,9,1/1/2016,Dirt,9072
5953,9,1/1/2016,Dirt,9072
5955,5,1/1/2016,Dirt,9072
5919,9,1/1/2016,Dirt,9072
5729,9,1/1/2016,Dirt,9072
5954,9,1/1/2016,Dirt,9072
5952,5,1/1/2016,Dirt,9072
5920,9,1/1/2016,Dirt,9072
5921,9,1/1/2016,Dirt,9072
5918,9,1/1/2016,Dirt,9072
3902,1,1/1/2016,Aerial,9029
4205,9,1/1/2016,Aerial,9029
4113,2,1/1/2016,Aerial,9029
4630,3,1/1/2016,Aerial,9029
4631,3,1/1/2016,Aerial,9029
4207,5,1/1/2016,Aerial,9029
3852,1,1/1/2016,Aerial,9029
4208,9,1/1/2016,Aerial,9029
4632,3,1/1/2016,Aerial,9029
3901,3,1/1/2016,Aerial,9029
4206,5,1/1/2016,Aerial,9029
3850,1,1/1/2016,Aerial,9029
873,3,1/1/2016,Aerial,9029
1844,2,1/1/2016,Dirt,9000
6359,5,1/1/2016,Aerial,8928
6355,5,1/1/2016,Aerial,8928
6350,9,1/1/2016,Aerial,8928
6352,8606,1/1/2016,Aerial,8928
6358,9,1/1/2016,Aerial,8928
6356,5,1/1/2016,Aerial,8928
6357,9,1/1/2016,Aerial,8928
6349,9,1/1/2016,Aerial,8928
6353,5,1/1/2016,Aerial,8928
6354,5,1/1/2016,Aerial,8928
7623,3,2/1/2017,Aerial,8865
7511,7670,2/1/2017,Aerial,8865
7625,3,2/1/2017,Aerial,8865
7508,5,2/1/2017,Aerial,8865
7515,7670,2/1/2017,Aerial,8865
7620,3,2/1/2017,Aerial,8865
7492,4,2/1/2017,Aerial,8865
7516,9,2/1/2017,Aerial,8865
7513,6,2/1/2017,Aerial,8865
7624,3,2/1/2017,Aerial,8865
7510,9,2/1/2017,Aerial,8865
7711,3,2/1/2017,Aerial,8865
7514,5,2/1/2017,Aerial,8865
7509,9,2/1/2017,Aerial,8865
7494,4,2/1/2017,Aerial,8865
7539,6,2/1/2017,Aerial,8865
7538,6,2/1/2017,Aerial,8865
7491,4,2/1/2017,Aerial,8865
7536,5,2/1/2017,Aerial,8865
7537,6877,2/1/2017,Aerial,8865
7512,5,2/1/2017,Aerial,8865
7621,3,2/1/2017,Aerial,8865
20257,1,12/1/2017,Aerial,8865
13912,3,9/1/2017,Aerial,8865
19639,6,12/1/2017,Aerial,8865
14096,3,10/1/2017,Aerial,8865
14098,3,10/1/2017,Aerial,8865
14097,3,10/1/2017,Aerial,8865
5897,3,1/1/2016,Aerial,8856
5895,3,1/1/2016,Aerial,8856
5891,6877,1/1/2016,Aerial,8856
5898,3,1/1/2016,Aerial,8856
5896,3,1/1/2016,Aerial,8856
5892,3,1/1/2016,Aerial,8856
5893,3,1/1/2016,Aerial,8856
5899,3,1/1/2016,Aerial,8856
5894,3,1/1/2016,Aerial,8856
5890,3,1/1/2016,Aerial,8856
2823,6,1/1/2016,Aerial,8749
2818,6877,1/1/2016,Aerial,8749
2821,6,1/1/2016,Aerial,8749
2820,8,1/1/2016,Aerial,8749
2819,6877,1/1/2016,Aerial,8749
2822,8633,1/1/2016,Aerial,8749
13356,3,9/1/2017,Aerial,8721
13358,3,9/1/2017,Aerial,8721
13359,3,9/1/2017,Aerial,8721
13355,3,9/1/2017,Aerial,8721
13357,3,9/1/2017,Aerial,8721
8500,2,1/1/2017,Dirt,8687
8501,2,1/1/2017,Dirt,8687
6064,1,1/1/2016,Dirt,8640
5343,5,1/1/2016,Dirt,8623
5345,5,1/1/2016,Dirt,8623
5339,5,1/1/2016,Dirt,8623
5340,5,1/1/2016,Dirt,8623
5707,9,1/1/2016,Dirt,8623
5344,5,1/1/2016,Dirt,8623
5352,5,1/1/2016,Dirt,8623
5709,5,1/1/2016,Dirt,8623
5328,5,1/1/2016,Dirt,8623
5347,5,1/1/2016,Dirt,8623
5710,5,1/1/2016,Dirt,8623
5327,5,1/1/2016,Dirt,8623
5350,5,1/1/2016,Dirt,8623
5348,5,1/1/2016,Dirt,8623
5337,5,1/1/2016,Dirt,8623
5708,9,1/1/2016,Dirt,8623
5338,9,1/1/2016,Dirt,8623
5332,5,1/1/2016,Dirt,8623
5711,5,1/1/2016,Dirt,8623
5351,9,1/1/2016,Dirt,8623
5353,5,1/1/2016,Dirt,8623
5346,5,1/1/2016,Dirt,8623
5349,9,1/1/2016,Dirt,8623
5342,5,1/1/2016,Dirt,8623
5341,5,1/1/2016,Dirt,8623
8885,9,4/1/2017,Dirt,8613
8925,9,4/1/2017,Dirt,8613
8887,9,4/1/2017,Dirt,8613
8926,9,4/1/2017,Dirt,8613
8843,9,4/1/2017,Dirt,8613
8886,9,4/1/2017,Dirt,8613
8924,9,4/1/2017,Dirt,8613
8888,9,4/1/2017,Dirt,8613
8842,9,4/1/2017,Dirt,8613
8840,9,4/1/2017,Dirt,8613
10638,6877,7/1/2017,Aerial,8568
10632,6,7/1/2017,Aerial,8568
13895,3,9/1/2017,Aerial,8568
11912,3,8/1/2017,Aerial,8568
13897,3,9/1/2017,Aerial,8568
10630,6877,7/1/2017,Aerial,8568
8985,6,4/1/2017,Aerial,8568
13893,3,9/1/2017,Aerial,8568
11898,3,8/1/2017,Aerial,8568
11911,3,8/1/2017,Aerial,8568
10631,6,7/1/2017,Aerial,8568
8988,6,4/1/2017,Aerial,8568
11910,3,8/1/2017,Aerial,8568
10636,6,7/1/2017,Aerial,8568
10629,6,7/1/2017,Aerial,8568
13896,3,9/1/2017,Aerial,8568
8986,6,4/1/2017,Aerial,8568
11909,3,8/1/2017,Aerial,8568
10641,6,7/1/2017,Aerial,8568
8984,6877,4/1/2017,Aerial,8568
10628,6,7/1/2017,Aerial,8568
8987,6,4/1/2017,Aerial,8568
10633,6,7/1/2017,Aerial,8568
10634,6,7/1/2017,Aerial,8568
13887,3,9/1/2017,Aerial,8568
5650,5,1/1/2016,Aerial,8378
5646,5,1/1/2016,Aerial,8378
4265,3,1/1/2016,Aerial,8378
4254,3,1/1/2016,Aerial,8378
5491,2,1/1/2016,Aerial,8378
3833,1,1/1/2016,Aerial,8378
4252,3,1/1/2016,Aerial,8378
5647,5,1/1/2016,Aerial,8378
4256,3,1/1/2016,Aerial,8378
5648,6877,1/1/2016,Aerial,8378
5651,5,1/1/2016,Aerial,8378
5492,2,1/1/2016,Aerial,8378
4262,3,1/1/2016,Aerial,8378
5652,5,1/1/2016,Aerial,8378
3839,1,1/1/2016,Aerial,8378
5490,1,1/1/2016,Aerial,8378
5489,1,1/1/2016,Aerial,8378
4253,6,1/1/2016,Aerial,8378
4264,3,1/1/2016,Aerial,8378
4261,9,1/1/2016,Aerial,8378
3840,2,1/1/2016,Aerial,8378
4263,3,1/1/2016,Aerial,8378
4267,3,1/1/2016,Aerial,8378
5653,5,1/1/2016,Aerial,8378
4266,8,1/1/2016,Aerial,8378
5644,5,1/1/2016,Aerial,8378
4233,3,1/1/2016,Aerial,8378
5493,1,1/1/2016,Aerial,8378
4260,3,1/1/2016,Aerial,8378
5645,5,1/1/2016,Aerial,8378
4268,3,1/1/2016,Aerial,8378
4255,3,1/1/2016,Aerial,8378
5649,9,1/1/2016,Aerial,8378
4258,3,1/1/2016,Aerial,8378
3841,1,1/1/2016,Aerial,8378
6347,6,1/1/2016,Dirt,8280
6195,9,1/1/2016,Dirt,8280
9209,8,5/1/2017,Dirt,8121
9203,8632,5/1/2017,Dirt,8121
9202,8632,5/1/2017,Dirt,8121
9201,9,5/1/2017,Dirt,8121
9205,9,5/1/2017,Dirt,8121
9200,9,5/1/2017,Dirt,8121
9207,9,5/1/2017,Dirt,8121
9206,9,5/1/2017,Dirt,8121
9208,6877,5/1/2017,Dirt,8121
9198,8,5/1/2017,Dirt,8121
10442,9,7/1/2017,Dirt,8006
9038,7329,5/1/2017,Dirt,7920
9313,8,5/1/2017,Dirt,7920
9314,8,5/1/2017,Dirt,7920
588,1,1/1/2016,Aerial,7430
7450,5,2/1/2017,Dirt,7430
1121,2,1/1/2016,Aerial,7423
5713,9,1/1/2016,Dirt,7416
5716,8,1/1/2016,Dirt,7416
5714,6877,1/1/2016,Dirt,7416
5715,3,1/1/2016,Dirt,7416
5717,7670,1/1/2016,Dirt,7416
3533,2,1/1/2016,Aerial,7303
3567,2,1/1/2016,Aerial,7303
3572,2,1/1/2016,Aerial,7303
3568,2,1/1/2016,Aerial,7303
3566,1,1/1/2016,Aerial,7303
3571,2,1/1/2016,Aerial,7303
3573,2,1/1/2016,Aerial,7303
3534,1,1/1/2016,Aerial,7303
591,2,1/1/2016,Aerial,7303
3569,1,1/1/2016,Aerial,7303
3570,2,1/1/2016,Aerial,7303
6242,2,1/1/2016,Aerial,7247
6001,7672,1/1/2016,Aerial,7247
6251,2,1/1/2016,Aerial,7247
6467,2,1/1/2016,Aerial,7247
6472,2,1/1/2016,Aerial,7247
6243,2,1/1/2016,Aerial,7247
6464,2,1/1/2016,Aerial,7247
5988,1,1/1/2016,Aerial,7247
6000,1,1/1/2016,Aerial,7247
5986,2,1/1/2016,Aerial,7247
5998,2,1/1/2016,Aerial,7247
6244,2,1/1/2016,Aerial,7247
6250,1,1/1/2016,Aerial,7247
6463,2,1/1/2016,Aerial,7247
6466,2,1/1/2016,Aerial,7247
6246,7672,1/1/2016,Aerial,7247
6252,2,1/1/2016,Aerial,7247
6476,7672,1/1/2016,Aerial,7247
6473,7672,1/1/2016,Aerial,7247
6253,2,1/1/2016,Aerial,7247
6465,7669,1/1/2016,Aerial,7247
5994,2,1/1/2016,Aerial,7247
5992,2,1/1/2016,Aerial,7247
6475,2,1/1/2016,Aerial,7247
6255,2,1/1/2016,Aerial,7247
6249,2,1/1/2016,Aerial,7247
6468,2,1/1/2016,Aerial,7247
6254,2,1/1/2016,Aerial,7247
5999,1,1/1/2016,Aerial,7247
6248,2,1/1/2016,Aerial,7247
6470,2,1/1/2016,Aerial,7247
6469,2,1/1/2016,Aerial,7247
5991,7672,1/1/2016,Aerial,7247
6478,2,1/1/2016,Aerial,7247
6471,2,1/1/2016,Aerial,7247
5997,2,1/1/2016,Aerial,7247
6474,2,1/1/2016,Aerial,7247
6477,2,1/1/2016,Aerial,7247
5990,2,1/1/2016,Aerial,7247
6240,2,1/1/2016,Aerial,7247
6241,7669,1/1/2016,Aerial,7247
6245,7669,1/1/2016,Aerial,7247
1172,5,1/1/2016,Aerial,7240
1502,3,1/1/2016,Aerial,7240
1498,3,1/1/2016,Aerial,7240
1493,3,1/1/2016,Aerial,7240
1169,3,1/1/2016,Aerial,7240
1167,3,1/1/2016,Aerial,7240
1166,5,1/1/2016,Aerial,7240
1503,3,1/1/2016,Aerial,7240
1499,3,1/1/2016,Aerial,7240
1494,3,1/1/2016,Aerial,7240
1490,3,1/1/2016,Aerial,7240
1491,3,1/1/2016,Aerial,7240
1500,3,1/1/2016,Aerial,7240
1171,6,1/1/2016,Aerial,7240
1497,3,1/1/2016,Aerial,7240
1501,3,1/1/2016,Aerial,7240
1495,3,1/1/2016,Aerial,7240
1492,6877,1/1/2016,Aerial,7240
1168,3,1/1/2016,Aerial,7240
1496,3,1/1/2016,Aerial,7240
5277,2,1/1/2016,Aerial,7217
5273,5,1/1/2016,Aerial,7217
5279,2,1/1/2016,Aerial,7217
5274,2,1/1/2016,Aerial,7217
5270,2,1/1/2016,Aerial,7217
482,9,1/1/2016,Aerial,7200
479,9,1/1/2016,Aerial,7200
1843,3,1/1/2016,Dirt,7200
1842,9,1/1/2016,Dirt,7200
633,6,1/1/2016,Aerial,7056
651,5,1/1/2016,Aerial,7056
632,6,1/1/2016,Aerial,7056
631,5,1/1/2016,Aerial,7056
8300,3,3/1/2017,Aerial,7014
8343,5,3/1/2017,Aerial,7014
8313,3,3/1/2017,Aerial,7014
8613,5,3/1/2017,Aerial,7014
8296,3,3/1/2017,Aerial,7014
8617,9,3/1/2017,Aerial,7014
8342,5,3/1/2017,Aerial,7014
8353,5,3/1/2017,Aerial,7014
8298,3,3/1/2017,Aerial,7014
8292,3,3/1/2017,Aerial,7014
8288,3,3/1/2017,Aerial,7014
8628,9,3/1/2017,Aerial,7014
8625,9,3/1/2017,Aerial,7014
8623,5,3/1/2017,Aerial,7014
8351,5,3/1/2017,Aerial,7014
8295,6,3/1/2017,Aerial,7014
8614,9,3/1/2017,Aerial,7014
8349,5,3/1/2017,Aerial,7014
8352,5,3/1/2017,Aerial,7014
8307,3,3/1/2017,Aerial,7014
8304,3,3/1/2017,Aerial,7014
8663,5,3/1/2017,Aerial,7014
8345,5,3/1/2017,Aerial,7014
8627,9,3/1/2017,Aerial,7014
8301,3,3/1/2017,Aerial,7014
8346,5,3/1/2017,Aerial,7014
8611,5,3/1/2017,Aerial,7014
8619,5,3/1/2017,Aerial,7014
8311,3,3/1/2017,Aerial,7014
8620,9,3/1/2017,Aerial,7014
8626,5,3/1/2017,Aerial,7014
8310,3,3/1/2017,Aerial,7014
8354,5,3/1/2017,Aerial,7014
8616,9,3/1/2017,Aerial,7014
8306,3,3/1/2017,Aerial,7014
8299,3,3/1/2017,Aerial,7014
8615,9,3/1/2017,Aerial,7014
8347,5,3/1/2017,Aerial,7014
8350,5,3/1/2017,Aerial,7014
8289,3,3/1/2017,Aerial,7014
8356,5,3/1/2017,Aerial,7014
8312,6877,3/1/2017,Aerial,7014
8291,3,3/1/2017,Aerial,7014
8338,5,3/1/2017,Aerial,7014
8309,3,3/1/2017,Aerial,7014
8344,5,3/1/2017,Aerial,7014
8316,3,3/1/2017,Aerial,7014
8612,7672,3/1/2017,Aerial,7014
8348,5,3/1/2017,Aerial,7014
8355,5,3/1/2017,Aerial,7014
8297,6877,3/1/2017,Aerial,7014
8622,5,3/1/2017,Aerial,7014
8302,3,3/1/2017,Aerial,7014
8294,3,3/1/2017,Aerial,7014
8290,3,3/1/2017,Aerial,7014
8287,3,3/1/2017,Aerial,7014
8293,7522,3/1/2017,Aerial,7014
8305,3,3/1/2017,Aerial,7014
8303,3,3/1/2017,Aerial,7014
8318,3,3/1/2017,Aerial,7014
7913,3,3/1/2017,Aerial,7013
6788,9,1/1/2017,Aerial,7013
6944,4,1/1/2017,Aerial,7013
6947,4,1/1/2017,Aerial,7013
6942,4,1/1/2017,Aerial,7013
7915,3,3/1/2017,Aerial,7013
7910,3,3/1/2017,Aerial,7013
6791,5,1/1/2017,Aerial,7013
7868,1,3/1/2017,Aerial,7013
6778,9,1/1/2017,Aerial,7013
7471,8,2/1/2017,Aerial,7013
7472,9,2/1/2017,Aerial,7013
6932,4,1/1/2017,Aerial,7013
6793,5,1/1/2017,Aerial,7013
6936,4,1/1/2017,Aerial,7013
7865,7669,3/1/2017,Aerial,7013
7902,3,3/1/2017,Aerial,7013
7914,3,3/1/2017,Aerial,7013
7861,1,3/1/2017,Aerial,7013
6934,4,1/1/2017,Aerial,7013
6943,4,1/1/2017,Aerial,7013
7903,3,3/1/2017,Aerial,7013
7489,9,2/1/2017,Aerial,7013
7483,9,2/1/2017,Aerial,7013
7856,2,3/1/2017,Aerial,7013
7486,5,2/1/2017,Aerial,7013
6777,5,1/1/2017,Aerial,7013
7475,6877,2/1/2017,Aerial,7013
6787,9,1/1/2017,Aerial,7013
7912,3,3/1/2017,Aerial,7013
7484,9,2/1/2017,Aerial,7013
7911,3,3/1/2017,Aerial,7013
7905,3,3/1/2017,Aerial,7013
6792,5,1/1/2017,Aerial,7013
6941,4,1/1/2017,Aerial,7013
6779,5,1/1/2017,Aerial,7013
7907,3,3/1/2017,Aerial,7013
7481,6877,2/1/2017,Aerial,7013
6939,4,1/1/2017,Aerial,7013
6938,4,1/1/2017,Aerial,7013
6786,5,1/1/2017,Aerial,7013
7480,5,2/1/2017,Aerial,7013
7906,3,3/1/2017,Aerial,7013
6933,4,1/1/2017,Aerial,7013
6940,4,1/1/2017,Aerial,7013
6945,4,1/1/2017,Aerial,7013
7901,3,3/1/2017,Aerial,7013
6937,4,1/1/2017,Aerial,7013
7482,8,2/1/2017,Aerial,7013
7900,3,3/1/2017,Aerial,7013
7485,5,2/1/2017,Aerial,7013
7867,1,3/1/2017,Aerial,7013
6790,5,1/1/2017,Aerial,7013
7479,6877,2/1/2017,Aerial,7013
7908,3,3/1/2017,Aerial,7013
6785,5,1/1/2017,Aerial,7013
6935,4,1/1/2017,Aerial,7013
7474,5,2/1/2017,Aerial,7013
7473,6,2/1/2017,Aerial,7013
6782,5,1/1/2017,Aerial,7013
6784,8606,1/1/2017,Aerial,7013
7476,9,2/1/2017,Aerial,7013
6783,5,1/1/2017,Aerial,7013
